MMSI,# Timestamp,Latitude,Longitude,Navigational status,SOG,COG,Ship type,Width,Length,ts
265754460,05/09/2026 12:00:00,56.427738,12.625077,Under way using engine,0.0,,SAR,2.0,8.0,2026-09-05 12:00:00
265756000,05/09/2026 12:00:31,55.85575,12.833733,At anchor,0.0,10.0,Other,,,2026-09-05 12:00:31
265756820,05/09/2026 12:03:58,55.414708,12.928967,Unknown value,0.1,263.6,Pleasure,4.0,12.0,2026-09-05 12:03:58
265758560,05/09/2026 12:00:24,55.521362,12.893942,Unknown value,0.0,355.6,Sailing,4.0,7.0,2026-09-05 12:00:24
265767460,05/09/2026 12:00:11,55.651885,12.69541,Unknown value,21.8,171.3,Pleasure,,,2026-09-05 12:00:11
265768840,05/09/2026 12:02:41,55.4107,12.933295,Moored,0.0,,SAR,2.0,8.0,2026-09-05 12:02:41
265768860,05/09/2026 12:00:01,55.7567,12.903407,Unknown value,0.0,104.6,SAR,3.0,8.0,2026-09-05 12:00:01
265780480,05/09/2026 12:00:42,55.58451,12.915582,Unknown value,0.0,152.3,Sailing,4.0,18.0,2026-09-05 12:00:42
265781150,05/09/2026 12:02:08,56.268255,12.83964,Unknown value,0.1,,Sailing,4.0,14.0,2026-09-05 12:02:08
265787380,05/09/2026 12:00:13,56.267918,12.839843,Unknown value,0.0,157.0,Pleasure,4.0,13.0,2026-09-05 12:00:13
265797590,05/09/2026 12:01:40,55.86788,12.82359,Under way using engine,0.0,,SAR,4.0,14.0,2026-09-05 12:01:40
265797830,05/09/2026 12:00:00,55.751335,10.551517,Under way using engine,7.3,297.2,Tanker,9.0,46.0,2026-09-05 12:00:00
265798780,05/09/2026 12:05:48,55.693842,12.599888,Unknown value,0.1,,Sailing,4.0,12.0,2026-09-05 12:05:48
265806660,05/09/2026 12:05:55,56.044848,12.693025,Unknown value,0.0,,Passenger,7.0,24.0,2026-09-05 12:05:55
265807560,05/09/2026 12:02:47,55.583243,12.911797,Unknown value,0.0,266.8,Sailing,4.0,12.0,2026-09-05 12:02:47
265816840,05/09/2026 12:03:50,55.410905,12.933185,Moored,0.0,237.7,SAR,4.0,15.0,2026-09-05 12:03:50
265820920,05/09/2026 12:00:09,56.050015,12.684437,Under way using engine,0.0,,Pleasure,4.0,15.0,2026-09-05 12:00:09
265828500,05/09/2026 12:00:00,56.19923,12.546348,Unknown value,0.0,,SAR,2.0,6.0,2026-09-05 12:00:00
265830540,05/09/2026 12:05:09,55.41604,12.828632,Unknown value,0.0,136.0,Sailing,2.0,7.0,2026-09-05 12:05:09
265952000,05/09/2026 12:00:56,55.8559,12.83325,Moored,0.0,247.0,Other,8.0,20.0,2026-09-05 12:00:56
266203000,05/09/2026 12:00:03,55.714702,12.624208,Moored,0.0,76.0,Tanker,14.0,70.0,2026-09-05 12:00:03
266239000,05/09/2026 12:00:00,55.624193,12.923797,Under way using engine,12.5,252.1,Passenger,28.0,183.0,2026-09-05 12:00:00
266262000,05/09/2026 12:00:01,54.737978,12.403525,Under way using engine,16.2,209.2,Passenger,30.0,183.0,2026-09-05 12:00:01
266287000,05/09/2026 12:00:26,55.85453,12.831053,Moored,0.0,223.1,Law enforcement,16.0,82.0,2026-09-05 12:00:26
266334000,05/09/2026 12:01:09,56.025572,12.70108,Moored,0.0,179.2,Law enforcement,11.0,52.0,2026-09-05 12:01:09
266336000,05/09/2026 12:01:41,55.857692,12.830488,Moored,0.0,23.1,Law enforcement,10.0,50.0,2026-09-05 12:01:41
266472000,05/09/2026 12:00:08,56.022263,12.676007,Under way using engine,7.4,344.2,Tanker,13.0,88.0,2026-09-05 12:00:08
266475000,05/09/2026 12:02:32,55.666667,11.093163,Moored,0.0,286.7,Tanker,17.0,120.0,2026-09-05 12:02:32
268261201,05/09/2026 12:00:01,55.268483,11.075813,Under way using engine,7.9,334.4,Cargo,30.0,186.0,2026-09-05 12:00:01
269107720,05/09/2026 12:00:02,55.210222,11.198332,Unknown value,0.0,124.1,Sailing,4.0,11.0,2026-09-05 12:00:02
273272850,05/09/2026 12:00:02,56.491947,11.644708,Constrained by her draught,10.9,39.5,Tanker,44.0,249.0,2026-09-05 12:00:02
275511000,05/09/2026 12:01:28,55.677393,12.650353,Moored,3.1,69.0,Cargo,13.0,90.0,2026-09-05 12:01:28
275513000,05/09/2026 12:00:38,56.024037,12.699762,Moored,0.0,14.4,Cargo,13.0,82.0,2026-09-05 12:00:38
275541000,05/09/2026 12:00:02,55.131067,11.054547,Under way using engine,8.5,7.4,Tanker,16.0,92.0,2026-09-05 12:00:02
304028000,05/09/2026 12:00:09,55.666858,10.59888,Under way using engine,9.6,54.6,Cargo,12.0,82.0,2026-09-05 12:00:09
304127000,05/09/2026 12:01:14,55.4288,12.555742,At anchor,0.0,260.9,Cargo,20.0,120.0,2026-09-05 12:01:14
305190000,05/09/2026 12:00:05,56.041167,11.692515,Under way using engine,7.0,99.8,Cargo,13.0,86.0,2026-09-05 12:00:05
305476000,05/09/2026 12:00:09,54.5788,11.182158,Under way using engine,11.8,116.1,Cargo,13.0,90.0,2026-09-05 12:00:09
305581000,05/09/2026 12:00:07,56.105527,10.347987,Under way using engine,0.5,28.0,Cargo,12.0,81.0,2026-09-05 12:00:07
311000516,05/09/2026 12:02:23,55.477545,10.547762,Moored,0.0,139.0,Tanker,42.0,228.0,2026-09-05 12:02:23
311001016,05/09/2026 12:00:27,56.109043,10.358808,At anchor,0.0,7.0,Cargo,32.0,229.0,2026-09-05 12:00:27
311001116,05/09/2026 12:00:04,55.973993,12.620337,Under way using engine,12.2,185.9,Cargo,20.0,148.0,2026-09-05 12:00:04
311001769,05/09/2026 12:00:01,55.335177,11.134267,Under way using engine,3.5,88.6,Cargo,11.0,82.0,2026-09-05 12:00:01
311002113,05/09/2026 12:00:07,56.09652,11.090108,Under way using engine,9.9,3.2,Cargo,32.0,190.0,2026-09-05 12:00:07
311109000,05/09/2026 12:01:42,55.71356,12.620943,Moored,0.0,250.4,Passenger,32.0,259.0,2026-09-05 12:01:42
316053353,05/09/2026 12:00:41,55.725937,12.58451,Unknown value,0.0,,Pleasure,4.0,12.0,2026-09-05 12:00:41
319008800,05/09/2026 12:00:04,55.686315,12.597998,Unknown value,0.0,0.0,Sailing,8.0,37.0,2026-09-05 12:00:04
331101001,05/09/2026 12:00:10,55.094578,10.234912,Moored,0.0,283.2,Passenger,7.0,38.0,2026-09-05 12:00:10
338340434,05/09/2026 12:01:28,55.72632,12.588407,Unknown value,0.0,189.0,Pleasure,6.0,16.0,2026-09-05 12:01:28
341303002,05/09/2026 12:00:08,55.587187,10.494985,At anchor,0.3,10.2,Cargo,12.0,88.0,2026-09-05 12:00:08
341492001,05/09/2026 12:00:01,54.665985,10.983182,Under way using engine,7.4,301.7,Cargo,18.0,131.0,2026-09-05 12:00:01
351639000,05/09/2026 12:01:53,56.14975,10.233783,Moored,0.0,316.0,Cargo,28.0,172.0,2026-09-05 12:01:53
352002362,05/09/2026 12:00:02,54.89902,10.85754,Constrained by her draught,9.5,23.5,Cargo,32.0,199.0,2026-09-05 12:00:02
352003382,05/09/2026 12:00:06,55.961098,11.008167,Under way using engine,10.7,210.8,Cargo,30.0,180.0,2026-09-05 12:00:06
352003528,05/09/2026 12:00:05,56.479142,11.982298,Under way using engine,13.0,144.2,Cargo,30.0,185.0,2026-09-05 12:00:05
352003624,05/09/2026 12:00:02,54.896635,10.88397,Under way using engine,14.7,196.1,Cargo,32.0,199.0,2026-09-05 12:00:02
352594000,05/09/2026 12:00:02,55.717797,12.630428,Under way using engine,0.0,81.5,Passenger,32.0,294.0,2026-09-05 12:00:02
353576000,05/09/2026 12:00:11,55.711998,10.967187,At anchor,0.0,355.9,Tanker,32.0,183.0,2026-09-05 12:00:11
354668000,05/09/2026 12:00:10,56.381435,11.458033,Under way using engine,12.2,213.9,Cargo,28.0,180.0,2026-09-05 12:00:10
477885300,05/09/2026 12:00:00,56.101645,12.553053,Under way using engine,8.3,130.7,Cargo,32.0,229.0,2026-09-05 12:00:00
503049280,05/09/2026 12:01:11,55.679278,12.592415,Unknown value,0.0,,Sailing,5.0,15.0,2026-09-05 12:01:11
538006959,05/09/2026 12:00:10,55.56434,12.80998,Under way using engine,8.4,220.2,Cargo,33.0,199.0,2026-09-05 12:00:10
538012614,05/09/2026 12:00:08,55.875488,10.878543,Under way using engine,10.2,222.8,Cargo,32.0,183.0,2026-09-05 12:00:08
538090739,05/09/2026 12:00:04,54.712832,12.582027,Under way using engine,12.5,58.7,Cargo,32.0,229.0,2026-09-05 12:00:04
563326200,05/09/2026 12:00:07,56.410957,11.532205,Under way using engine,13.5,35.1,Cargo,32.0,229.0,2026-09-05 12:00:07
563326600,05/09/2026 12:00:07,56.032182,12.658663,Under way using engine,12.6,164.3,Tanker,18.0,99.0,2026-09-05 12:00:07
564306000,05/09/2026 12:00:10,54.671863,12.455723,Under way using engine,10.0,234.3,Cargo,37.0,249.0,2026-09-05 12:00:10
613702110,05/09/2026 12:00:00,55.303363,11.047003,Under way using engine,8.3,335.0,Tanker,42.0,241.0,2026-09-05 12:00:00
636015064,05/09/2026 12:00:03,54.913567,12.902967,Under way using engine,0.2,116.0,Tanker,32.0,180.0,2026-09-05 12:00:03
636015171,05/09/2026 12:00:07,54.732432,12.626603,Under way using engine,9.0,248.8,Cargo,38.0,231.0,2026-09-05 12:00:07
636019915,05/09/2026 12:00:06,55.65089,10.773658,Under way using engine,12.0,182.4,Cargo,32.0,229.0,2026-09-05 12:00:06
636021058,05/09/2026 12:01:09,56.248873,10.35194,Moored,0.0,324.9,Cargo,28.0,180.0,2026-09-05 12:01:09
636023215,05/09/2026 12:00:09,56.4068,11.078517,Under way using engine,8.2,195.0,Cargo,36.0,229.0,2026-09-05 12:00:09
636093159,05/09/2026 12:00:07,55.121905,10.991232,Under way using engine,12.6,2.0,Cargo,30.0,222.0,2026-09-05 12:00:07
667002369,05/09/2026 12:00:18,55.90446,10.921935,Under way using engine,10.3,219.8,Tanker,48.0,274.0,2026-09-05 12:00:18
667002425,05/09/2026 12:00:03,55.539758,10.852628,Under way using engine,10.7,339.2,Tanker,48.0,274.0,2026-09-05 12:00:03
992111008,05/09/2026 12:03:28,54.504363,11.25206,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:03:28
992111009,05/09/2026 12:00:56,54.510172,11.258812,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:56
992111010,05/09/2026 12:03:48,54.514815,11.246653,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:03:48
992111011,05/09/2026 12:00:40,54.508867,11.240583,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:40
992111012,05/09/2026 12:00:46,54.516008,11.265457,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:46
992111013,05/09/2026 12:00:30,54.520603,11.253242,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:30
992111014,05/09/2026 12:00:33,54.639732,11.373068,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:33
992111793,05/09/2026 12:00:03,54.612188,11.348372,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:03
992111794,05/09/2026 12:00:53,54.603418,11.32501,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:53
992111795,05/09/2026 12:00:18,54.60962,11.330248,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:18
992111796,05/09/2026 12:00:27,54.615937,11.33522,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:27
992111797,05/09/2026 12:00:28,54.6165,11.351608,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:28
992111798,05/09/2026 12:00:15,54.606023,11.343157,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:15
992111801,05/09/2026 12:03:38,54.599768,11.337902,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:03:38
992111803,05/09/2026 12:00:35,54.620275,11.338572,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:35
992111840,05/09/2026 12:03:01,54.612938,12.629942,Unknown value,,,Undefined,60.0,60.0,2026-09-05 12:03:01
992111841,05/09/2026 12:00:00,54.583967,12.63,Unknown value,,,Undefined,6.0,6.0,2026-09-05 12:00:00
992111842,05/09/2026 12:03:02,54.630667,12.691883,Unknown value,,,Undefined,,,2026-09-05 12:03:02
992191536,05/09/2026 12:00:55,55.34095,11.0281,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:55
992191537,05/09/2026 12:00:59,55.34285,11.042867,Unknown value,,,Undefined,2.0,2.0,2026-09-05 12:00:59
992196045,05/09/2026 12:00:55,56.182033,12.415817,Unknown value,,,Undefined,,,2026-09-05 12:00:55
992651006,05/09/2026 12:00:42,55.91,12.741667,Unknown value,,,Undefined,,,2026-09-05 12:00:42
992651010,05/09/2026 12:00:19,55.884242,12.759092,Unknown value,,,Undefined,,,2026-09-05 12:00:19
992651011,05/09/2026 12:00:22,55.8723,12.7973,Unknown value,,,Undefined,,,2026-09-05 12:00:22
992651016,05/09/2026 12:00:36,55.62406,12.99018,Unknown value,,,Undefined,,,2026-09-05 12:00:36
